"","FIPS","est_total","min","max","no.biz","latitude","longitude","Name","State","average_per_business","pop.2019","dollar_per_cap"
"1628",30061,2467724.5,2042724.5,2892724.5,70,47.0446858694749,-114.815196025424,"Mineral","MT",35253.2071428571,4397,561.229133500114
"1629",30063,252776524.24,182776524.24,322776524.24,2867,46.9009889911156,-113.891848585586,"Missoula","MT",88167.6052459016,119600,2113.51608896321
"1630",30065,2888605.75,2363605.75,3413605.75,67,46.492800516503,-108.492265166842,"Musselshell","MT",43113.5186567164,4633,623.484944960069
"1631",30067,15827539.59,14027539.59,17627539.59,466,45.2470438649137,-110.58893373214,"Park","MT",33964.6772317597,16606,953.121738528243
"1632",30069,114420,114420,114420,9,46.9902068621809,-108.264364406624,"Petroleum","MT",12713.3333333333,487,234.948665297741
"1633",30071,3776525.35,3251525.35,4301525.35,111,48.655519001295,-107.753224247623,"Phillips","MT",34022.7509009009,3954,955.115161861406
"1634",30073,9387951.52,7087951.52,11687951.52,147,48.307806049518,-112.286117909888,"Pondera","MT",63863.6157823129,5911,1588.2171409237
"1635",30075,1079626.3,1079626.3,1079626.3,43,45.3958533954505,-105.596000895539,"Powder River","MT",25107.588372093,1682,641.870570749108
"1636",30077,5461449.92,4311449.92,6611449.92,122,46.517101179128,-112.716883915031,"Powell","MT",44765.9829508197,6890,792.66326850508
"1637",30079,723949.12,523949.12,923949.12,12,46.7485707511196,-105.268558588974,"Prairie","MT",60329.0933333333,1077,672.190454967502
"1638",30081,34978957.55,29403957.55,40553957.55,841,46.0997907311778,-114.127477444858,"Ravalli","MT",41592.1017241379,43806,798.49695361366
"1639",30083,38369083.01,27069083.01,49669083.01,377,47.8624563566406,-104.607622393119,"Richland","MT",101774.755994695,10803,3551.70628621679
"1640",30085,9008251.3,6658251.3,11358251.3,140,48.3281188385489,-105.285254455875,"Roosevelt","MT",64344.6521428572,11004,818.634251181389
"1641",30087,10469960.83,7344960.83,13594960.83,97,46.5293719225589,-106.610892147585,"Rosebud","MT",107937.740515464,8937,1171.52968893365
"1642",30089,9867829.85,7842829.85,11892829.85,173,47.6394988431093,-114.930991688036,"Sanders","MT",57039.4789017341,12113,814.64788656815
"1643",30091,7600995.35,5975995.35,9225995.35,154,48.7345114806251,-104.450463402296,"Sheridan","MT",49357.1126623377,3309,2297.06719552735
"1644",30093,56536510.15,40961510.15,72111510.15,588,45.9046912635617,-112.665943116085,"Silver Bow","MT",96150.5274659864,34915,1619.26135328655
"1645",30095,7542887.13,5867887.13,9217887.13,131,45.7956492017743,-109.214713585125,"Stillwater","MT",57579.2910687023,9642,782.294869321717
"1646",30097,3540432.61,3115432.61,3965432.61,95,45.9357817572777,-109.931045874298,"Sweet Grass","MT",37267.7116842105,3737,947.399681562751
"1647",30099,8232417.45,6532417.45,9932417.45,218,47.8491391766747,-112.302053356272,"Teton","MT",37763.3827981651,6147,1339.25775988287
"1648",30101,5622458.52,4222458.52,7022458.52,116,48.6931845781496,-111.731266079117,"Toole","MT",48469.47,4736,1187.17451858108
"1649",30103,338551,338551,338551,13,46.2388813294134,-107.245263405251,"Treasure","MT",26042.3846153846,696,486.423850574713
"1650",30105,12902926.91,8902926.91,16902926.91,138,48.4433081027725,-106.597220657097,"Valley","MT",93499.4703623188,7396,1744.58178880476
"1651",30107,1084186.98,1084186.98,1084186.98,42,46.4623712127034,-109.923485967012,"Wheatland","MT",25813.9757142857,2126,509.965653809972
"1652",30109,967646.19,767646.19,1167646.19,25,46.8015876553635,-104.259567250824,"Wibaux","MT",38705.8476,969,998.602879256966
"1653",30111,348494967.58,244219967.58,452769967.58,3108,45.84159845757,-108.48026275893,"Yellowstone","MT",112128.367947233,161300,2160.539166646
"1654",31001,70928477.36,50128477.36,91728477.36,792,40.5200894347736,-98.5011123716431,"Adams","NE",89556.1582828283,31363,2261.53357013041
"1655",31003,11426077.46,9551077.46,13301077.46,376,42.1310987999797,-98.0675858530883,"Antelope","NE",30388.5038829787,6298,1814.23903778977
"1656",31005,199928,199928,199928,11,41.5692277036568,-101.69042972112,"Arthur","NE",18175.2727272727,463,431.809935205184
"1657",31007,760470.29,560470.29,960470.29,16,41.5459813407816,-103.627796222989,"Banner","NE",47529.393125,745,1020.76548993289
"1658",31009,360973.81,360973.81,360973.81,21,41.9124548540872,-100.014101551489,"Blaine","NE",17189.229047619,465,776.28776344086
"1659",31011,11839130.86,9314130.86,14364130.86,303,41.7203352890373,-98.0608063149414,"Boone","NE",39073.0391419142,5192,2280.26403312789
"1660",31013,15398684.94,11048684.94,19748684.94,206,42.2206271599707,-103.038541282131,"Box Butte","NE",74750.8977669903,10783,1428.05202077344
"1661",31015,2329966.86,1904966.86,2754966.86,76,42.8974923633097,-98.5870609703813,"Boyd","NE",30657.4586842105,1919,1214.15677957269
"1662",31017,3686558.31,3361558.31,4011558.31,141,42.4985370568527,-99.9296261030273,"Brown","NE",26145.8036170213,2955,1247.56626395939
"1663",31019,92556390.71,68731390.71,116381390.71,1291,40.8509549188475,-99.0166888481386,"Buffalo","NE",71693.5636793184,49659,1863.83919752713
"1664",31021,8895432.46,7220432.46,10570432.46,258,41.8704007225584,-96.3525416831065,"Burt","NE",34478.4203875969,6459,1377.21511998761
"1665",31023,13021572.61,10071572.61,15971572.61,349,41.2137149977555,-97.1306281306152,"Butler","NE",37311.0963037249,8016,1624.44768088822
"1666",31025,26580038.81,19880038.81,33280038.81,493,40.9197259176648,-96.0207815864654,"Cass","NE",53914.8860243408,26248,1012.65006133801
"1667",31027,12281701.03,10881701.03,13681701.03,413,42.5889767627904,-97.2504036578064,"Cedar","NE",29737.7748910412,8402,1461.75922756487
"1668",31029,12045695.77,8895695.77,15195695.77,184,40.5252637799237,-101.641912708168,"Chase","NE",65465.7378804348,3924,3069.74917686035
"1669",31031,9928557.18,8328557.18,11528557.18,212,42.5449298339044,-100.808586370523,"Cherry","NE",46832.8168867925,5689,1745.22010546669
"1670",31033,10119831.04,7669831.04,12569831.04,244,41.221012221669,-102.900752356945,"Cheyenne","NE",41474.7173770492,8910,1135.78350617284
"1671",31035,9073916.85,7198916.85,10948916.85,230,40.5246196525182,-98.0513248886719,"Clay","NE",39451.8123913043,6203,1462.82715621473
"1672",31037,12071395.38,9996395.38,14146395.38,340,41.577792809036,-97.0792714188385,"Colfax","NE",35504.1040588235,10709,1127.21966383416
"1673",31039,24582615.29,18482615.29,30682615.29,487,41.9167930390533,-96.7874618681946,"Cuming","NE",50477.6494661191,8846,2778.95266674203
"1674",31041,17700402.82,14025402.82,21375402.82,429,41.3943308794272,-99.6778737622503,"Custer","NE",41259.6802331002,10777,1642.42394172775
"1675",31043,19420764.83,14395764.83,24445764.83,294,42.3878738074924,-96.5769823794628,"Dakota","NE",66057.0232312925,20026,969.777530710077
"1676",31045,7756028.26,6356028.26,9156028.26,186,42.6979459228649,-103.127079620575,"Dawes","NE",41699.0766666667,8589,903.018775177553
"1677",31047,48962002.31,34437002.31,63487002.31,674,40.8719816986991,-99.65688366703,"Dawson","NE",72643.9203412463,23595,2075.10075482094
"1678",31049,1213137.84,1213137.84,1213137.84,55,41.1120903505535,-102.341188406314,"Deuel","NE",22057.0516363636,1794,676.219531772575
"1679",31051,5353451.5,4328451.5,6378451.5,165,42.56666513574,-96.8631755512542,"Dixon","NE",32445.1606060606,5636,949.867193044713
"1680",31053,75454148.73,53679148.73,97229148.73,800,41.5890798505997,-96.6597160380612,"Dodge","NE",94317.6859125,36565,2063.56211486394
"1681",31055,1367158609.96,922083609.96,1812233609.96,9811,41.2918623993233,-96.2205014439537,"Douglas","NE",139349.567827948,571327,2392.95291481061
"1682",31057,2481013.67,2056013.67,2906013.67,82,40.1765648006552,-101.552846064458,"Dundy","NE",30256.2642682927,1693,1465.45402835204
"1683",31059,13197846.88,10047846.88,16347846.88,290,40.5257139511016,-97.5965185016403,"Fillmore","NE",45509.8168275862,5462,2416.30298059319
"1684",31061,3512433.64,3087433.64,3937433.64,173,40.17657095347,-98.9526514343032,"Franklin","NE",20303.0846242775,2979,1179.0646659953
"1685",31063,3411164.41,2661164.41,4161164.41,93,40.5251778409253,-100.295768025915,"Frontier","NE",36679.1872043011,2627,1298.50186905215
"1686",31065,7141743.97,5241743.97,9041743.97,176,40.1766577399619,-99.9339147593043,"Furnas","NE",40578.0907386364,4676,1527.31906971771
"1687",31067,18717949.97,15467949.97,21967949.97,443,40.241730842574,-96.689928012207,"Gage","NE",42252.7087358916,21513,870.076231580905
"1688",31069,2695846.51,1995846.51,3395846.51,57,41.5708100970003,-102.311345917236,"Garden","NE",47295.5528070175,1837,1467.52667936854
"1689",31071,3610038.81,2860038.81,4360038.81,117,41.9125130896861,-98.9915201051026,"Garfield","NE",30855.0325641026,1969,1833.43768918233
"1690",31073,1752210.5,1427210.5,2077210.5,77,40.5397592702678,-99.8126908362427,"Gosper","NE",22755.9805194805,1990,880.507788944724
"1691",31075,619182.72,619182.72,619182.72,41,41.9183141426211,-101.662052610101,"Grant","NE",15102.0175609756,623,993.872744783307
"1692",31077,2189049.01,2089049.01,2289049.01,138,41.5687946836141,-98.5212533491439,"Greeley","NE",15862.6739855072,2356,929.13794991511
"1693",31079,120426782.77,84126782.77,156726782.77,1229,40.8791217806307,-98.5022042485962,"Hall","NE",97987.6182017901,61353,1962.85076149496
"1694",31081,22653834.65,17128834.65,28178834.65,361,40.8498599643913,-98.0258820332947,"Hamilton","NE",62753.0045706371,9324,2429.6261958387
"1695",31083,3723967.28,3398967.28,4048967.28,149,40.174577475639,-99.4045136847992,"Harlan","NE",24993.0689932886,3380,1101.76546745562
"1696",31085,520249,520249,520249,23,40.5253658246614,-101.01244838976,"Hayes","NE",22619.5217391304,922,564.261388286334
"1697",31087,1548687.52,1548687.52,1548687.52,64,40.1767194709872,-101.04784565186,"Hitchcock","NE",24198.2425,2762,560.712353367125
"1698",31089,16033571.65,13433571.65,18633571.65,480,42.4641230446553,-98.7705845382347,"Holt","NE",33403.2742708333,10067,1592.68616767657
"1699",31091,714618.58,614618.58,814618.58,32,41.9170522145145,-101.191434004188,"Hooker","NE",22331.830625,682,1047.82782991202
"1700",31093,5513588.12,4813588.12,6213588.12,165,41.2201379251502,-98.5172176572189,"Howard","NE",33415.6855757576,6445,855.483028704422
"1701",31095,19409464.35,13534464.35,25284464.35,206,40.177035940523,-97.1427604833374,"Jefferson","NE",94220.7007281554,7046,2754.67844876526
"1702",31097,4805894.05,3655894.05,5955894.05,109,40.3925069889337,-96.2398333297753,"Johnson","NE",44090.7711009174,5071,947.721169394597
"1703",31099,13734336.87,10159336.87,17309336.87,245,40.5026488104348,-98.9621823452973,"Kearney","NE",56058.5178367347,6495,2114.60151963048
"1704",31101,10326128.23,8976128.23,11676128.23,301,41.1993512790436,-101.56129636302,"Keith","NE",34306.0738538206,8034,1285.30348892208
"1705",31103,573661.15,573661.15,573661.15,29,42.861300026395,-99.5822468787766,"Keya Paha","NE",19781.4189655172,806,711.738399503722
"1706",31105,5862943.28,4212943.28,7512943.28,109,41.19761878109,-103.766979833374,"Kimball","NE",53788.4704587156,3632,1614.24649779736
"1707",31107,11101644.58,9101644.58,13101644.58,372,42.6342882734028,-97.752120920732,"Knox","NE",29843.1305913979,8332,1332.41053528565
"1708",31109,574379219.35,394354219.35,754404219.35,5280,40.6931016579744,-96.6875234387207,"Lancaster","NE",108783.943058712,319090,1800.05396392867
"1709",31111,44752598.87,34127598.87,55377598.87,733,41.0478592701045,-100.790219709503,"Lincoln","NE",61054.0230150068,34914,1281.79523600848
"1710",31113,699115.31,699115.31,699115.31,44,41.5663565278863,-100.483524447357,"Logan","NE",15888.9843181818,748,934.646136363636
"1711",31115,150551.62,150551.62,150551.62,14,41.9140915137197,-99.4544129924316,"Loup","NE",10753.6871428571,664,226.73436746988
"1712",31117,173975,173975,173975,12,41.5689618961238,-101.174502863626,"McPherson","NE",14497.9166666667,494,352.176113360324
"1713",31119,67488466.03,50163466.03,84813466.03,999,41.9172352234784,-97.6007292748718,"Madison","NE",67556.0220520521,35099,1922.80310065814
"1714",31121,10287294.86,8012294.86,12562294.86,225,41.1473029630158,-98.1310177238312,"Merrick","NE",45721.3104888889,7755,1326.53705480335
"1715",31123,5372448.54,4447448.54,6297448.54,128,41.7021389697859,-103.014368161446,"Morrill","NE",41972.25421875,4642,1157.35642826368
"1716",31125,3398124.07,2648124.07,4148124.07,117,41.402884976678,-97.9682051894663,"Nance","NE",29043.7954700855,3519,965.65048877522
"1717",31127,5385311.5,4110311.5,6660311.5,148,40.392210147949,-95.8937914027347,"Nemaha","NE",36387.2398648649,6972,772.419893861159
"1718",31129,7942164.24,5817164.24,10067164.24,153,40.1758722935039,-98.0471701224975,"Nuckolls","NE",51909.5701960784,4148,1914.69726133076
"1719",31131,13473559.5,10823559.5,16123559.5,377,40.6537189902145,-96.0374122783059,"Otoe","NE",35738.8846153846,16012,841.46636897327
"1720",31133,2216403.88,1891403.88,2541403.88,101,40.1316828655299,-96.181445552346,"Pawnee","NE",21944.5928712871,2613,848.221921163414
"1721",31135,6329523.79,4829523.79,7829523.79,134,40.8507527819326,-101.449503364549,"Perkins","NE",47235.2521641791,2891,2189.3890660671
"1722",31137,30192019.4,22042019.4,38342019.4,362,40.5100193250501,-99.4355442937797,"Phelps","NE",83403.3685082873,9034,3342.04332521585
"1723",31139,8427359.76,7052359.76,9802359.76,284,42.265713066269,-97.6014203878784,"Pierce","NE",29673.801971831,7148,1178.9814997202
"1724",31141,61053547.92,44953547.92,77153547.92,1011,41.5715687494478,-97.4820566247493,"Platte","NE",60389.2659940653,33470,1824.12751478936
"1725",31143,5699765.4,4749765.4,6649765.4,191,41.1835195479875,-97.5495888459778,"Polk","NE",29841.7036649215,5213,1093.37529253789
"1726",31145,17829031.03,13979031.03,21679031.03,299,40.1765873284408,-100.423253511715,"Red Willow","NE",59628.8663210702,10724,1662.5355305856
"1727",31147,6463640.32,5963640.32,6963640.32,302,40.1313539797472,-95.672445626375,"Richardson","NE",21402.7825165563,7865,821.823308328036
"1728",31149,1817471.48,1492471.48,2142471.48,66,42.5671532818406,-99.4609078018036,"Rock","NE",27537.4466666667,1357,1339.33049373618
"1729",31151,12490358.19,10265358.19,14715358.19,404,40.5233600323323,-97.1406309086609,"Saline","NE",30916.7281930693,14224,878.118545416198
"1730",31153,248232424.12,171582424.12,324882424.12,2166,41.1043194657812,-96.197244124645,"Sarpy","NE",114604.073924284,187196,1326.056241159
"1731",31155,27581485.9,21131485.9,34031485.9,661,41.2367716772065,-96.6426886616555,"Saunders","NE",41726.9075642965,21578,1278.22253684308
"1732",31157,65275559.51,47975559.51,82575559.51,754,41.8512339444817,-103.566723598819,"Scotts Bluff","NE",86572.3600928382,35618,1832.65650822618
"1733",31159,31588615.71,22838615.71,40338615.71,460,40.8728018140643,-97.1394106040191,"Seward","NE",68670.9037173913,17284,1827.6218300162
"1734",31161,4976175.44,4376175.44,5576175.44,184,42.3419473971524,-102.393289404419,"Sheridan","NE",27044.4317391304,5246,948.565657643919
"1735",31163,1836133.56,1736133.56,1936133.56,91,41.222570054375,-98.976248429062,"Sherman","NE",20177.2918681319,3001,611.840573142286
"1736",31165,202824.8,202824.8,202824.8,20,42.2357400290631,-103.748472135704,"Sioux","NE",10141.24,1166,173.94922813036
"1737",31167,2380008.93,2080008.93,2680008.93,87,41.9612520603021,-97.1939682024841,"Stanton","NE",27356.4244827586,5920,402.028535472973
"1738",31169,10537279.2,7887279.2,13187279.2,218,40.1752478939071,-97.594965173645,"Thayer","NE",48336.1431192661,5003,2106.19212472516
"1739",31171,1981787.57,1481787.57,2481787.57,27,41.9136477397661,-100.551702620022,"Thomas","NE",73399.5396296296,722,2744.85813019391
"1740",31173,4150063.36,3825063.36,4475063.36,172,42.1767021694738,-96.4874173471488,"Thurston","NE",24128.2753488372,7224,574.482746400886
"1741",31175,9987799.7,8087799.7,11887799.7,237,41.5670065495111,-98.981685764679,"Valley","NE",42142.6147679325,4158,2402.06822991823
"1742",31177,29268909.69,20868909.69,37668909.69,396,41.5575430727962,-96.271242917497,"Washington","NE",73911.3881060606,20729,1411.97885522698
"1743",31179,15537181.27,11312181.27,19762181.27,224,42.2212224897646,-97.1913370500955,"Wayne","NE",69362.4163839286,9385,1655.53343313799
"1744",31181,4629540.32,3704540.32,5554540.32,124,40.1777466126806,-98.4998702259521,"Webster","NE",37335.0025806452,3487,1327.65710352739
"1745",31183,411383.5,411383.5,411383.5,48,41.915859088805,-98.5281183213196,"Wheeler","NE",8570.48958333333,783,525.393997445722
"1746",31185,25892009.88,20142009.88,31642009.88,489,40.8720398214457,-97.5971949837036,"York","NE",52948.8954601227,13679,1892.82914540537
"1747",32001,23126269.89,16701269.89,29551269.89,224,39.5391376413047,-118.319673875221,"Churchill","NV",103242.276294643,24909,928.430281825846
"1748",32003,3128838771.1,2178688771.1,4078988771.1,30534,36.3579032448784,-115.273548483776,"Clark","NV",102470.648165979,2266715,1380.34061233988
"1749",32005,81155453.83,59205453.83,103105453.83,872,38.9365366226819,-119.618670822693,"Douglas","NV",93068.1809977064,48905,1659.45105469788
"1750",32007,52494304.02,37294304.02,67694304.02,478,41.1930159329123,-115.115273095019,"Elko","NV",109820.719707113,52778,994.624730380083
"1751",32009,26200,26200,26200,1,37.8930140941525,-117.697145770164,"Esmeralda","NV",26200,873,30.0114547537228
